"","UniqueID","submission_year","target","TrainVal","Long_1","Long_2","Long_3","Long_4","Long_5","Long_6","Long_7","Long_8","Long_9","Long_10","Short_1","Short_2","Short_3","Short_4","Short_5","Short_6","Short_7","Short_8","Short_9","Short_10"
"3380","610HRK",2016,0,"Val_40",2300,0,0,460,218,2,10,3074,2,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3381","985YBY",2016,0,"Val_40",4000,0,7690,254,5,2,54,22290,1,-10000,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3382","486YTY",2016,0,"Val_40",4900,0,5495,178,7,0,58,1481,0,-1832,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3383","269TTW",2016,0,"Val_40",200,1,0,151,119,7,15,1856,4,-4513,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3384","238BGF",2016,0,"Val_40",1000,0,0,33,9,3,24,6498,2,-164,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3385","275SVF",2016,0,"Train_60",800,9,5702,259,130,11,36,156481,8,5016,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3386","521MVX",2016,0,"Val_40",4100,1,7339,231,7,1,39,638,4,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3387","441CXD",2016,0,"Val_40",3900,0,0,347,28,6,6,34298,3,-1359,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3388","590NKV",2016,0,"Val_40",300,1,0,107,40,4,4,17369,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3389","805IVP",2016,0,"Train_60",2700,0,0,235,47,0,18,5746,0,1319,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3390","363SBO",2016,1,"Val_40",1100,1,0,390,131,11,3,57424,5,2611,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3391","610SFX",2016,0,"Train_60",2400,2,7939,438,228,0,11,26989,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3392","796IKI",2016,0,"Train_60",4000,0,7140,155,26,7,50,1886,3,-6790,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3393","982YQH",2016,1,"Val_40",200,5,0,191,119,2,9,43677,3,1869,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3394","260PKF",2016,0,"Train_60",5000,0,0,190,40,4,42,19049,3,10993,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3395","983FYW",2016,0,"Train_60",5400,3,0,33,35,16,14,8111,6,10000,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3396","864BBM",2016,1,"Train_60",2400,1,0,402,19,3,4,22501,3,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3397","676YWF",2016,1,"Val_40",7200,0,4185,329,64,13,19,17391,3,-380,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3398","964JIG",2016,1,"Train_60",3800,2,8524,269,66,3,57,32965,1,-2896,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3399","054ABL",2016,0,"Train_60",3400,0,0,182,165,4,42,905,1,-2491,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3400","990AGZ",2016,0,"Train_60",1900,0,8149,223,58,3,12,2023,3,-991,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3401","099TCW",2016,0,"Train_60",700,1,0,287,130,1,16,12945,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3402","331GVJ",2016,0,"Val_40",2800,0,0,150,23,3,7,20416,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3403","983BUZ",2016,0,"Val_40",2200,0,0,702,3,1,53,43260,1,-8125,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3404","986RXN",2016,1,"Val_40",600,0,0,181,17,0,32,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3405","273TZK",2016,0,"Train_60",5100,0,7830,176,147,2,29,1236,2,-288,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3406","768IQG",2016,0,"Val_40",700,0,0,345,153,1,25,3192,1,324,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3407","192HVA",2016,0,"Val_40",5900,6,0,106,12,3,26,4571,3,-220,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3408","156JZW",2016,0,"Train_60",2400,0,0,339,32,0,11,5570,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3409","796RST",2016,0,"Val_40",4700,0,6623,252,20,4,56,18637,1,439,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"3410","234KBX",2016,0,"Train_60",2500,5,0,95,27,10,64,751,4,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3411","085SXR",2016,0,"Train_60",200,1,5754,167,276,0,10,210036,0,347,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3412","990ATH",2016,1,"Val_40",500,1,0,118,17,3,15,539,5,-886,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3413","788MMR",2016,0,"Val_40",900,0,0,173,8,4,14,8612,3,5013,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3414","667NNI",2016,0,"Val_40",100,0,0,178,14,0,8,12612,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3415","539MWK",2016,1,"Val_40",1800,4,0,82,31,6,14,721,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3416","054SLO",2016,1,"Val_40",2300,1,0,152,11,17,14,8212,4,705,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3417","289NXF",2016,0,"Val_40",1200,0,3770,261,13,2,25,19898,1,-877,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3418","182VDN",2016,0,"Train_60",1100,1,0,95,8,18,10,136,4,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3419","639VBH",2016,0,"Train_60",4400,0,0,159,7,2,42,4447,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3420","894HME",2016,0,"Train_60",6300,0,0,56,11,1,66,3661,1,170,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3421","691FLJ",2016,0,"Val_40",600,2,915,177,8,3,34,4282,1,842,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3422","330JZP",2016,0,"Val_40",2100,3,0,90,197,3,4,146,2,-986,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3423","262TZO",2016,0,"Train_60",2300,4,0,508,5,5,54,15603,3,-1858,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3424","054VUR",2016,0,"Val_40",1600,0,0,49,7,3,20,3514,2,3125,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3425","934QOI",2016,1,"Train_60",600,0,0,93,44,8,11,4520,2,114,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3426","022TFX",2016,0,"Train_60",1800,1,0,87,11,6,18,13432,3,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3427","810STD",2016,1,"Train_60",300,0,0,239,201,18,21,15031,6,-1095,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3428","622OFT",2016,1,"Train_60",600,0,0,394,119,2.5,10,48522,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3429","560CEQ",2016,0,"Val_40",2000,0,0,197,8,1,23,90,1,8469,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3430","511BQI",2016,0,"Train_60",2400,1,4674,905,348,6,4,48163,2,-520,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3431","007GSJ",2016,0,"Train_60",2000,1,0,168,185,3,17,6843,2,2038,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3432","763CQH",2016,1,"Train_60",300,0,0,138,29,6,56,283,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3433","789DZN",2016,1,"Val_40",600,0,0,234,47,1,14,6718,1,4628,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3434","540CSU",2016,0,"Train_60",2100,0,0,242,62,8,4,13956,3,1044,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3435","109YSC",2016,0,"Train_60",4800,4,0,244,36,0,40,1115,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3436","466FJX",2016,0,"Val_40",2100,0,0,225,73,0,12,13913,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3437","602ABU",2016,1,"Train_60",5700,0,0,108,25,1,69,19042,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3438","265WAO",2016,0,"Train_60",7000,0,8247,216,3,11,65,23924,3,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3439","713UGN",2016,0,"Val_40",2900,0,7274,338,59,4,19,2723,3,-3793,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3440","463NIO",2016,0,"Train_60",1200,0,0,280,32,0,26,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3441","584WDT",2016,0,"Train_60",4700,0,6596,499,59,2,66,25337,2,-8484,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3442","681JAO",2016,0,"Train_60",4500,0,0,293,57,3,53,137783,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3443","238GWN",2016,0,"Train_60",400,3,0,252,111,17,0,129799,4,1703,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3444","633UTP",2016,0,"Train_60",1400,2,0,132,19,15,5,3390,4,-343,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3445","948MWB",2016,1,"Train_60",100,0,0,404,107,2.5,0,14252,1,181,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3446","060IIH",2016,1,"Val_40",600,9,0,86,9,19,3,1549,7,2196,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3447","595PJT",2016,0,"Train_60",3300,0,7436,299,50,4,76,4215,4,61,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3448","463EAS",2016,0,"Train_60",4700,0,0,145,165,3,50,646,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3449","518RJG",2016,0,"Val_40",2300,0,0,245,67,0,28,333268,0,-106,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3450","316KTZ",2016,0,"Train_60",2700,2,0,122,24,0,22,49487,0,2335,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3451","534QTR",2016,0,"Val_40",1700,0,0,201,18,3,44,639,3,12013,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3452","440HHI",2016,0,"Val_40",200,0,0,218,6,4,13,88712,3,-2303,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3453","423SEX",2016,0,"Train_60",1600,8,10000,272,69,12.5,11,2593,0,-1672,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3454","838WEM",2016,0,"Train_60",2000,0,0,195,26,7,15,12216,4,7687,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3455","311PGI",2016,0,"Val_40",2200,2,1322,320,10,7,60,14689,3,-9732,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3456","892OCS",2016,0,"Val_40",2300,0,0,419,13,2.5,6,1806,4,-1405,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3457","523UCV",2016,1,"Val_40",5500,1,5204,213,9,4,49,2127,4,-170,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3458","779WIA",2016,0,"Val_40",1100,0,0,124,2,6,44,2735,3,-10000,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3459","193DOX",2016,0,"Val_40",600,8,0,124,77,9,5,25649,2,-1095,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3460","270VNY",2016,0,"Train_60",3200,1,0,274,41,4,11,3636,4,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3461","062AGO",2016,0,"Val_40",3400,0,0,322,6,1,13,544,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3462","754JKY",2016,0,"Val_40",2200,0,0,186,36,3,13,1806,2,1369,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3463","451SLC",2016,0,"Train_60",300,0,0,159,12,15,0,3159,5,-1629,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3464","306DBV",2016,0,"Train_60",500,1,0,395,152,3,11,3564,2,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3465","432RYB",2016,0,"Train_60",2500,0,0,124,0,2,16,24565,0,3267,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3466","295TLY",2016,0,"Train_60",1400,3,5584,219,68,7,22,26189,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3467","639ZHA",2016,0,"Train_60",200,0,0,250,66,3,13,5959,2,3052,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3468","442RNE",2016,0,"Train_60",6900,5,8173,123,44,13,11,28782,4,1264,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3469","515ZTA",2016,0,"Train_60",4000,2,0,141,46,1,56,7049,1,-3314,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3470","609LJM",2016,0,"Val_40",4400,2,0,369,103,1,26,6612,2,-877,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3471","869VXW",2016,0,"Train_60",4200,0,7231,13,66,8,49,318,2,253,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3472","989IHJ",2016,0,"Val_40",900,0,0,315,213,4,15,11595,3,-10000,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3473","168QPK",2016,0,"Train_60",1100,1,7456,366,41,8,26,30625,4,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3474","936RUM",2016,1,"Val_40",2300,0,0,112,28,5,17,12744,3,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3475","466JOU",2016,0,"Val_40",100,0,0,318,178,0,18,74931,1,4653,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3476","896XED",2016,0,"Val_40",600,0,0,219,211,1,13,28958,1,-1950,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3477","943VMW",2016,1,"Train_60",4200,1,9979,245,6,8,5,47984,5,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3478","574XBT",2016,0,"Train_60",8300,1,5459,362,40,0.5,13,202429,1,-510,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3479","044CSM",2016,0,"Train_60",2800,1,8324,221,188,2,65,8840,3,-8446,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3480","576HYV",2016,0,"Val_40",5900,0,3585,176,9,7,48,0,1,10000,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3481","278HKW",2016,0,"Train_60",3600,1,0,129,1,2,14,1055,2,-840,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3482","673AUA",2016,1,"Val_40",1800,1,0,186,202,1,11,43268,1,18866,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3483","633DPK",2016,1,"Train_60",6300,0,0,235,72,8,9,38615,4,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3484","019LBU",2016,0,"Train_60",1700,3,0,166,1,13,11,12192,2,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3485","149QQE",2016,0,"Train_60",9000,0,0,272,144,3,58,14682,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3486","869SFM",2016,0,"Train_60",2500,1,0,156,17,7,16,8782,3,229,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3487","334UTV",2016,1,"Train_60",3100,3,0,211,164,2,61,1590,4,3438,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3488","798FRK",2016,1,"Val_40",1100,6,0,300,50,8,25,9850,3,1832,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3489","002ZVV",2016,1,"Val_40",5000,11,0,533,243,24,0,2903,9,-112,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3490","147NFH",2016,0,"Train_60",5400,1,0,464,111,0,40,39625,0,1944,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3491","147KXH",2016,0,"Train_60",900,0,0,584,302,0,17,120451,0,-636,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3492","392FHH",2016,1,"Val_40",6300,0,0,481,13,2,31,12683,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3493","956XEK",2016,0,"Train_60",400,0,0,71,23,1,3,713,1,-2038,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3494","152ASI",2016,0,"Train_60",1600,0,0,183,63,1,9,4071,1,-1834,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3495","419PPA",2016,0,"Train_60",5500,1,8386,139,19,1,32,18082,1,-1073,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3496","660GWD",2016,0,"Train_60",1700,0,7215,441,74,1,62,13351,2,-2258,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3497","619RPA",2016,0,"Val_40",1900,0,0,256,53,0,18,62509,0,2490,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3498","843NME",2016,1,"Val_40",2000,6,0,368,150,9,0,38970,4,-6745,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3499","334TAE",2016,0,"Val_40",5600,0,0,154,16,0,18,32646,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3500","799HDS",2016,0,"Train_60",5900,0,0,164,28,1,40,21932,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3501","169FPM",2016,0,"Val_40",6100,3,0,291,125,3,52,17906,3,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3502","440AZK",2016,0,"Train_60",4200,12,6145,329,0,31,63,7110,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3503","991VQJ",2016,0,"Val_40",2300,1,0,205,14,2,19,4491,1,-817,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3504","675ZOO",2016,0,"Train_60",2000,1,5098,203,0,3,12,53996,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3505","055FIK",2016,0,"Train_60",2700,0,0,106,11,7,17,15951,1,2956,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3506","998YTG",2016,0,"Val_40",6800,4,8618,354,32,4,17,10386,2,-60,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3507","636BCZ",2016,0,"Train_60",4500,1,0,137,1,8,11,45,4,-41,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3508","905IKK",2016,0,"Val_40",5500,0,9534,149,6,0,29,233,0,-2038,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3509","520GAQ",2016,0,"Train_60",1500,0,6545,512,116,2.5,17,1412,4,-2535,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3510","837EIO",2016,0,"Train_60",1600,3,0,139,74,17,8,1513,3,151,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3511","408DYH",2016,0,"Train_60",800,0,0,272,21,1,36,1840,2,-6154,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3512","600YLI",2016,1,"Val_40",1500,0,10440,415,60,10,13,22738,0,-4313,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3513","996BHT",2016,0,"Val_40",3200,0,10000,210,0,7,44,10826,4,4628,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3514","373FFK",2016,0,"Train_60",3500,0,5144,608,153,0,75,37146,1,4183,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3515","752SPA",2016,0,"Train_60",2300,0,0,154,4,1,10,4911,1,637,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3516","839XUR",2016,0,"Train_60",2600,0,0,190,7,0,58,27128,0,-10000,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3517","969OSH",2016,0,"Train_60",2800,2,8504,127,18,9,21,36627,0,-106,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"3518","643FAT",2016,0,"Val_40",3300,0,5299,322,23,2,48,48571,2,-1106,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3519","239WMV",2016,1,"Train_60",5800,1,0,390,30,4,51,1840,4,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3520","244YDM",2016,0,"Train_60",1100,0,0,170,154,5,17,305,2,-3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3521","300LUJ",2016,0,"Train_60",2800,0,0,409,255,0.5,40,157293,1,-219,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3522","750FAY",2016,0,"Val_40",4900,0,0,226,3,9,12,1377,4,-7865,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3523","467RCB",2016,0,"Val_40",3600,0,0,204,13,2,19,5225,1,198,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3524","709CQW",2016,0,"Val_40",200,1,0,229,209,2,15,6473,2,-120,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3525","465HKY",2016,1,"Train_60",2700,2,4600,185,11,2,30,25635,3,1900,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"3526","099NBR",2016,0,"Train_60",4300,0,0,133,21,5,9,16772,4,-68,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3527","781WPY",2016,0,"Val_40",1600,3,0,120,18,7,14,315,4,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"3528","157XGW",2016,0,"Train_60",1600,3,7655,307,166,3,69,15646,3,133,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
